OTU	Domain	Phylum	Class	Order	Family	Genus	Species	Abundance
OTU7.66938576971533e+32	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	unidentified	unidentified	376
OTU4.84249840098531e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	2842
OTU9.76490245437734e+32	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_albidosimilis	332
OTU7.73176803652149e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified	745
OTU3.27580917736128e+32	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Heterochaete	Heterochaete_shearii	1828
OTU3.03737276282863e+32	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora	Dothiora_infuscans	157
OTU8.15304850361066e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_brevicompactum	415
OTU7.8478001270863e+32	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	unidentified	unidentified	403
OTU3.91130055762105e+32	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Golovinomyces	Golovinomyces_sonchicola	157
OTU5.95357976788101e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	234
OTU1.94074029546815e+32	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unidentified	5296
OTU4.26674122381581e+32	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia_microspora	231
OTU1.66822112189717e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum_thailandicum	2
OTU1.69252487594775e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Septoria	Septoria_cretae	577
OTU7.14252015895429e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_proliferans	564
OTU9.21394973153568e+32	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified	321
OTU6.34744269432801e+32	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideales_fam_Incertae_sedis	Hortaea	Hortaea_werneckii	405
OTU8.77300180190492e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	2983
OTU7.31506426721513e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	49
OTU4.40021063800778e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	unidentified	unidentified	463
OTU4.69572292908467e+31	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_orthopsilosis	146
OTU4.52661821056463e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	unidentified	unidentified	267
OTU7.21284481555656e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	999
OTU6.55602564541201e+32	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	unidentified	unidentified	123
OTU5.10223931448646e+32	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora_africana	1159
OTU6.41872687076376e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	146
OTU4.57350637919671e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Ceriporia	Ceriporia_lacerata	204
OTU1.62673242537107e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia_poagena	56
OTU8.1434023743126e+32	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_hansenii	278
OTU3.39464273277436e+32	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_albobadia	2830
OTU2.55393001433031e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	129
OTU6.80802930041938e+32	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	unidentified	1474
OTU8.82860664424317e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	unidentified	3181
OTU8.57878863381725e+32	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	unidentified	unidentified	unidentified	317
OTU4.34222520256501e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified	200
OTU6.4749983101046e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_aphidis	615
OTU9.38529639564571e+32	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_foliicola	374
OTU1.92334301261695e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neodidymelliopsis	Neodidymelliopsis_ranunculi	178
OTU8.69664969552719e+32	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_laxitexta	1454
OTU9.21930236484378e+31	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	unidentified	142
OTU1.08252737022443e+32	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified	310
OTU5.52615377259311e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	344
OTU9.50720667590574e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified	189
OTU8.40487552314393e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	341
OTU7.41232368899659e+32	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_haemulonis	5
OTU5.29298588920785e+32	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified	528
OTU3.19895498457718e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces_minioluteus	462
OTU7.6814408309032e+32	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae	502
OTU1.78635497961331e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified	464
OTU3.48923472701472e+32	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Valsaceae	unidentified	unidentified	321
OTU4.36071950091808e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Polyporus	Polyporus_tricholoma	680
OTU5.08336251903522e+32	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Hymenochaete	Hymenochaete_yunnanensis	297
OTU4.66309341863187e+32	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum_brassicicola	8
OTU4.31137319198616e+32	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Auricularia	Auricularia_cornea	904
OTU6.57571216176478e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	384
OTU5.35591510866979e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	unidentified	unidentified	unidentified	141
OTU8.29699841404782e+32	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	Microdochium_lycopodinum	335
OTU1.52665825999996e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Paracercosporidium	Paracercosporidium_tiliae	372
OTU7.7467441204622e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sympodialis	799
OTU4.23701954506654e+31	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium_leucospermi	9113
OTU2.82801738529564e+32	Fungi	Basidiomycota	Agaricomycetes	Corticiales	unidentified	unidentified	unidentified	383
OTU1.96601171323266e+32	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_scalesiae	136
OTU8.25205491908068e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma_setigerum	350
OTU9.31482588578124e+32	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_dendronema	95
OTU8.8996935318584e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unidentified	unidentified	unidentified	3927
OTU1.38893189214443e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified	336
OTU8.80950095487933e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified	808
OTU5.34744524245418e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	1680
OTU5.02018181267829e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_penicillioides	125
OTU8.28095902745506e+32	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_kluyveri	699
OTU7.2784038522828e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_aciculare	145
OTU5.68375139892623e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified	116
OTU4.19551580198444e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	212
OTU8.07966754558294e+32	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula_graminis	606
OTU9.14804126247617e+31	Fungi	Basidiomycota	Agaricomycetes	Polyporales	unidentified	unidentified	unidentified	205
OTU1.86684862701771e+32	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetales_fam_Incertae_sedis	Peniophorella	unidentified	143
OTU3.69605136527618e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Xenodidymella	Xenodidymella_humicola	906
OTU3.54334781735744e+32	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Wickerhamiella	Wickerhamiella_pararugosa	23
OTU7.23106502902571e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	568
OTU2.82598076113125e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_sphaerospermum	173
OTU1.29244768043797e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	Bjerkandera_adusta	83
OTU2.16470841389967e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phlebiopsis	unidentified	963
OTU7.40514487189994e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_dominicanum	42
OTU1.78296609016936e+32	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Exidia	Exidia_recisa	780
OTU4.38060954251224e+32	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetales_fam_Incertae_sedis	Skvortzovia	Skvortzovia_furfurella	347
OTU1.92559582972077e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	967
OTU1.80003067690492e+32	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Sterigmatomyces	Sterigmatomyces_halophilus	932
OTU5.97898498872716e+32	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon_flaviporus	1053
OTU7.88762859682507e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_pseudobyssoides	323
OTU8.34929327656617e+31	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified	646
OTU1.55735514651269e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	166
OTU4.01382939612045e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	609
OTU4.37436120013796e+32	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Hansfordia	Hansfordia_pulvinata	248
OTU5.44523761888474e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma_setigerum	179
OTU1.88210734584946e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified	353
OTU9.70312228093107e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	unidentified	unidentified	954
OTU3.36178940058428e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	unidentified	6412
OTU4.95172151938981e+32	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	unidentified	504
OTU6.96242521884042e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified	1655
OTU7.471377832162e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	458
OTU6.88897976770676e+32	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Sistotrema	unidentified	271
OTU1.58390735388135e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	unidentified	unidentified	unidentified	82
OTU6.45472933681276e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Didymella_calidophila	51
OTU6.67061391178933e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora_luzardii	1203
OTU8.94799998554106e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	471
OTU3.53468521851468e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	Lentinus_crinitus	116
OTU2.76091369036902e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Xenodidymella	Xenodidymella_saxea	393
OTU3.08635224471868e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	319
OTU3.16000059059547e+32	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	unidentified	821
OTU2.51305646445275e+32	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_jirovecii	418
OTU5.76943944737504e+32	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phellinus	Phellinus_gilvus	229
OTU7.385146091178e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	194
OTU9.17457697876078e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_arunalokei	663
OTU8.72763451971981e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	552
OTU4.00506501535983e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_penicillioides	527
OTU1.9273823695217e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_pseudobyssoides	254
OTU7.50310772801662e+32	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified	192
OTU7.4034235548131e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified	427
OTU4.59228240000051e+32	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis	Pseudomicrostroma	Pseudomicrostroma_glucosiphilum	7
OTU5.16586537799284e+32	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	unidentified	359
OTU9.33294824234849e+31	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_ramotenellum	113
OTU3.43626485663421e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	unidentified	unidentified	183
OTU7.53968551652534e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_citrinum	143
OTU8.23667830159799e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified	1778
OTU7.5567945523434e+32	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified	143
OTU6.93028055460921e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	49
OTU3.19463560675871e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Megasporoporia	Megasporoporia_setulosa	190
OTU6.79103498423107e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified	435
OTU2.3493592311215e+32	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Eichleriella	Eichleriella_bactriana	91
OTU1.34209276348376e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	222
OTU6.98487107447487e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	unidentified	24236
OTU3.38940231571421e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Leptospora	Leptospora_rubella	109
OTU3.17150721826945e+32	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified	881
OTU3.05865246260474e+32	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis_caroliniana	451
OTU1.3451473608626e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified	270
OTU2.92216237355348e+32	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	unidentified	183
OTU4.83546869906139e+32	Fungi	Ascomycota	Sordariomycetes	Xylariales	unidentified	unidentified	unidentified	109
OTU3.55836741011785e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	unidentified	198
OTU9.16544993456913e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified	30
OTU7.60390051248191e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	6
OTU9.87160720451861e+32	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_adeliensis	116
OTU3.04679294527382e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	unidentified	unidentified	420
OTU7.99349798920144e+32	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_haemulonis	730
OTU2.97853974275704e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	unidentified	52
OTU5.76189053397503e+32	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon	Trichosporon_asahii	1558
OTU4.92160737962102e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	12340
OTU3.89240658761331e+32	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	unidentified	unidentified	191
OTU7.22414167878512e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_arunalokei	201
OTU4.34032105360902e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	24
OTU7.03162792072902e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_penicillioides	274
OTU7.46703525972279e+32	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_minuta	694
OTU9.94959065972335e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	Ophiosphaerella_aquatica	227
OTU2.08125783657273e+32	Fungi	Basidiomycota	Agaricomycetes	unidentified	unidentified	unidentified	unidentified	100
OTU8.26158404091359e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta_paspali	88
OTU4.10374580405183e+32	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Yarrowia	Yarrowia_lipolytica	841
OTU7.68909512872181e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	unidentified	unidentified	19
OTU7.8408659783241e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	964
OTU5.01504722598625e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	436
OTU2.02716788165294e+32	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	216
OTU1.66850425780183e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Remotididymella	Remotididymella_destructiva	43
OTU4.98860097452773e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Riopa	Riopa_metamorphosa	247
OTU1.77085204957841e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	unidentified	unidentified	unidentified	2332
OTU9.24900114289418e+32	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unidentified	unidentified	unidentified	125
OTU3.36125538011146e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeodothis	Phaeodothis_winteri	130
OTU4.55348927290231e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	unidentified	unidentified	1
OTU3.15411726909449e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma_variolosum	973
OTU3.54420644518957e+32	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	unidentified	33
OTU3.66514754652425e+32	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_flavescens	561
OTU3.47853641020038e+32	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	unidentified	unidentified	604
OTU2.18105030171031e+32	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Punctulariaceae	Punctulariopsis	Punctulariopsis_efibulata	857
OTU8.99107743411871e+32	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	unidentified	18
OTU9.33984943924422e+31	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	unidentified	632
OTU3.20077376930527e+32	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified	239
OTU5.51650719807135e+32	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	unidentified	3229
OTU6.93605291982848e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	unidentified	unidentified	unidentified	641
OTU4.81492082315079e+32	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_oligotrophica	33
OTU7.54638118111924e+32	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Strelitziana	Strelitziana_africana	38
OTU8.80635420714974e+32	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Ganoderma	Ganoderma_applanatum	360
OTU1.03173335769615e+32	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Exidia	Exidia_uvapassa	1262
OTU4.03063924043099e+32	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_hyderabadensis	4004
OTU4.00858952107566e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_arunalokei	527
OTU1.59029070336548e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified	902
OTU2.37583942148426e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	Paraconiothyrium_cyclothyrioides	1
OTU3.26588982157801e+32	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	unidentified	1065
OTU4.65194797899407e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	Pyrenochaetopsis_tabarestanensis	562
OTU7.54541219150848e+32	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_coprosmae	1203
OTU5.07811898181835e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	Stagonosporopsis_dorenboschii	142
OTU2.46070650013731e+32	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	27423
OTU7.90090917751943e+32	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris_sorokiniana	93
OTU2.41734444564234e+32	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	unidentified	117
OTU9.85356018062038e+32	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified	183
OTU3.01781519277387e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	371
OTU3.65761624739893e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	12
OTU1.35654575350358e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_conicus	237
OTU6.32179253542823e+32	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	unidentified	336
OTU6.00215880111676e+32	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_sp	482
OTU5.80248088159713e+32	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_globosa	402
OTU9.01266388086317e+32	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	Devriesia_compacta	375
OTU4.45213089144389e+32	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Kabatiella	Kabatiella_lini	1222
OTU7.87941233465435e+32	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_restrictus	63
OTU4.57588600052187e+32	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	unidentified	1689
OTU1.89566418154421e+32	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	unidentified	unidentified	347
OTU5.51194154175235e+32	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium_thailandense	69
